a_hat,b_hat,sigma1_hat,nll,success,case,df
0.9568575917548686,1.840206712162139,4.676279537200953,300.25954556879185,True,"a=1, b=0.9, s1=5",
0.9098226237452935,4.462978065437937,5.204179689672054,310.0728868161519,True,"a=1, b=0.9, s1=5",
0.9862649792848982,2.061168159629962,4.90234394420623,304.7744451120319,True,"a=1, b=0.9, s1=5",
0.9893782565374682,1.2792559165905382,4.83537716786102,303.2138915268016,True,"a=1, b=0.9, s1=5",
0.9930702838586061,1.73985548602818,4.552736042906979,298.35400226702546,True,"a=1, b=0.9, s1=5",
0.9776883132951445,2.378307688984178,4.855523753302311,303.72741329508995,True,"a=1, b=0.9, s1=5",
1.000804882485805,0.9480966698773498,5.203873840845051,310.6554044804649,True,"a=1, b=0.9, s1=5",
1.0021426308140264,0.7754246024665454,4.282284316897223,292.28627213921243,True,"a=1, b=0.9, s1=5",
1.0046739499080448,1.0280455430345183,5.578806122758977,317.3375497980527,True,"a=1, b=0.9, s1=5",
1.0286425946229487,0.10930411060442155,4.927827685845829,305.62315732162347,True,"a=1, b=0.9, s1=5",
1.009396685635007,1.3161463041167036,5.011849439057623,306.9956008921296,True,"a=1, b=0.9, s1=5",
0.9868051215705965,0.9006968946082277,5.265523995119856,311.17374906588805,True,"a=1, b=0.9, s1=5",
0.9697032669372825,4.134104294983759,5.063094832202165,307.3195775930798,True,"a=1, b=0.9, s1=5",
0.9928179692528901,1.1776141012106525,4.948962038164043,305.7679930559252,True,"a=1, b=0.9, s1=5",
0.9533211791637319,2.5193634594263563,4.697578187224693,300.3698654993747,True,"a=1, b=0.9, s1=5",
0.9882388703461089,1.1713940026640615,4.921467846054937,305.10217751449346,True,"a=1, b=0.9, s1=5",
0.9634406837551703,0.8190654302344623,5.287555017837046,311.5083905447451,True,"a=1, b=0.9, s1=5",
0.9968754254445672,1.5838026426219078,4.7944786994130135,302.48066334559746,True,"a=1, b=0.9, s1=5",
0.9251710339714954,1.711215290901287,5.1061715508623875,308.27730157844616,True,"a=1, b=0.9, s1=5",
0.9530469949760872,2.81735895843427,5.045827467968053,307.766495862748,True,"a=1, b=0.9, s1=5",
0.9642761260254796,2.620648839176001,5.100083295714156,308.1052745927094,True,"a=1, b=0.9, s1=5",
0.9679231502484454,3.364579941229839,4.815798879242341,303.1750889479633,True,"a=1, b=0.9, s1=5",
0.9782653870805283,0.4245714465564052,5.551831605998831,316.0858050211644,True,"a=1, b=0.9, s1=5",
0.988051312723487,0.20970700613287074,4.794657548021849,302.7088864689619,True,"a=1, b=0.9, s1=5",
0.9794050206853091,0.6610479973249231,4.500765969241285,297.68459428408244,True,"a=1, b=0.9, s1=5",
1.0048164490656957,1.128638129513957,4.105000940889678,289.0321099703211,True,"a=1, b=0.9, s1=5",
0.9828653524671621,1.7113567433468455,4.762597172437691,302.8335789369442,True,"a=1, b=0.9, s1=5",
0.9902895686265742,1.2794514896304363,4.520696826806024,297.277583495969,True,"a=1, b=0.9, s1=5",
0.9697140083722718,1.6615433747686585,5.116614369489136,307.2652236748065,True,"a=1, b=0.9, s1=5",
0.9869774825835171,2.776147111049837,5.225376939272919,310.9417734409028,True,"a=1, b=0.9, s1=5",
0.9929487181786828,1.8555710063288162,5.013132188741083,307.37759935860066,True,"a=1, b=0.9, s1=5",
0.9728124227480369,-0.1343515377656314,4.51762218576639,297.03244027399745,True,"a=1, b=0.9, s1=5",
0.980946441021968,1.595386575671825,4.622504092742039,299.3868526744504,True,"a=1, b=0.9, s1=5",
0.9966078602333073,0.8738283461940508,4.713944108124355,300.81022228627313,True,"a=1, b=0.9, s1=5",
0.9980875276911162,1.931796623532701,4.508677996602488,297.3066052875671,True,"a=1, b=0.9, s1=5",
0.9864615756946848,1.2399913421923257,4.22841299294155,291.3090879176097,True,"a=1, b=0.9, s1=5",
0.9786033484016097,3.187211097213398,4.657132246889805,300.8320100314521,True,"a=1, b=0.9, s1=5",
0.9937914900985425,2.230226394888745,5.09482743982592,308.5914629539002,True,"a=1, b=0.9, s1=5",
0.9831419704705264,2.091531437723536,5.212316152806606,310.91914720440815,True,"a=1, b=0.9, s1=5",
0.9811997803771519,1.428884368954703,5.65958062752168,318.39856860246624,True,"a=1, b=0.9, s1=5",
1.0142634797202719,0.6272718838922334,5.007350351436537,307.6196532724637,True,"a=1, b=0.9, s1=5",
0.9950164724074121,1.790920762549492,4.762491119636784,302.4089729904681,True,"a=1, b=0.9, s1=5",
0.9757034083870993,1.9158146610937872,4.60020620397564,299.0797084253178,True,"a=1, b=0.9, s1=5",
0.9940775700836046,2.1039169165649607,4.712686237561594,301.84339215446624,True,"a=1, b=0.9, s1=5",
0.9814722936387856,1.223248458629484,4.254291039450906,291.06808952685043,True,"a=1, b=0.9, s1=5",
1.0016185146123624,0.7833870322104065,4.795599198827603,302.8117448685545,True,"a=1, b=0.9, s1=5",
0.9922469909543087,1.7490074681267032,4.859014785611113,304.8625782331723,True,"a=1, b=0.9, s1=5",
